FIRE_NAME,FIRE_SIZE,STATE,FIRE_YEAR,STAT_CAUSE_DESCR
BARREL,3213.0,SD,2011,Lightning
COAL CANYON,5214.0,SD,2011,Lightning
BIG A,1012.0,CO,2011,Lightning
CARSON FIRE,5670.0,WY,2011,Equipment Use
CRYSTAL,2939.0,CO,2011,Debris Burning
SIERRA VISTA,2042.0,CO,2011,Equipment Use
TUNNER,17482.0,KS,2011,Equipment Use
CALLIE MARIE,9089.0,CO,2011,Lightning
DUCKETT,4000.0,CO,2011,Miscellaneous
WITHERS CANYON,1044.0,CO,2011,Lightning
HOLE IN THE WALL,6343.0,WY,2011,Lightning
NORTON POINT,24237.0,WY,2011,Lightning
FORD,1014.0,AL,2011,Miscellaneous
KELLY ROAD,963.0,FL,2011,Lightning
IMPASSABLE BAY,11025.0,FL,2011,Lightning
LIL LAKE GEORGE WILD,2226.0,FL,2011,Lightning
OCEAN BAY,3810.0,FL,2011,Lightning
COFFMAN,2564.0,VA,2011,Miscellaneous
HIGH PEAK,1535.0,AR,2011,Lightning
BLUE BRANCH,1384.0,OK,2011,Arson
RIFLE,1933.0,SC,2011,Miscellaneous
WALLOW,538049.0,AZ,2011,Campfire
WASH,1955.0,AZ,2011,Miscellaneous
PRITCHARD,11009.0,TX,2011,Miscellaneous
296,15280.0,TX,2011,Miscellaneous
BOLT,1790.0,AZ,2011,Lightning
ROCKY,4990.0,AZ,2011,Lightning
SANDROCK,4600.0,AZ,2011,Lightning
PENA,6050.0,AZ,2011,Miscellaneous
BULL,9711.0,AZ,2011,Miscellaneous
GREATERVILLE,1825.0,AZ,2011,Equipment Use
MURPHY,68079.0,AZ,2011,Miscellaneous
HORSESHOE 2,222954.0,AZ,2011,Miscellaneous
DUQUESNE,1995.0,AZ,2011,Miscellaneous
DUKE,8500.0,AZ,2011,Miscellaneous
NORTH TANK,1150.0,AZ,2011,Miscellaneous
ARLENE,10610.0,AZ,2011,Miscellaneous
GARDEN,3950.0,AZ,2011,Equipment Use
FOURR,1632.0,AZ,2011,Lightning
BEALE*,5096.0,AZ,2011,Lightning
PARALLEL,4346.0,AZ,2011,Lightning
WOODBRIDGE*,1762.0,AZ,2011,Lightning
ARMSTRONG*,2500.0,AZ,2011,Lightning
LOWER*,2002.0,AZ,2011,Lightning
SKINNER*,1439.0,AZ,2011,Lightning
WHITE,10334.0,NM,2011,Miscellaneous
QUEEN,4300.0,NM,2011,Arson
LITTLE LEWIS,1110.0,NM,2011,Lightning
LOOKOUT,3825.0,NM,2011,Lightning
ACREY,18835.4,NM,2011,Lightning
DINNER,3100.0,NM,2011,Lightning
GUACAMALLA,1558.0,NM,2011,Lightning
PACHECO CANYON,10112.9,NM,2011,Miscellaneous
PICKET,1336.0,AZ,2011,Miscellaneous
BLUFF,3216.5,AZ,2011,Lightning
FRIO,3966.0,AZ,2011,Lightning
TORTILLA,1602.0,AZ,2011,Lightning
TANNER,5460.0,AZ,2011,Lightning
650,3980.0,AZ,2011,Lightning
CAUGHLIN RANCH,2100.0,NV,2011,Miscellaneous
BUCKEYE,1100.0,CA,2011,Lightning
TOM BASIN,5125.0,NV,2011,Lightning
COYOTE MEADOWS,1467.0,MT,2011,Lightning
UP TOP,13261.0,MT,2011,Lightning
DEVILS POINT,1387.0,ID,2011,Lightning
JACK,1598.0,NM,2011,Lightning
LILLEY,2786.0,NM,2011,Lightning
7 HL,1131.0,NM,2011,Lightning
WILDCAT SPRINGS,2472.0,OK,2011,Arson
BULLY FIRE,2751.0,OK,2011,Debris Burning
DEAD MAN SPRINGS,2140.0,OK,2011,Miscellaneous
ROUND MOUNTAIN,2135.0,OK,2011,Debris Burning
WEST BERLIN,967.0,OK,2011,Arson
HAY KNIGHT,1389.0,OK,2011,Arson
FREE NORTH,2021.0,OK,2011,Debris Burning
SILVER HANGER,972.0,OK,2011,Children
BRISTOW 48,6152.0,OK,2011,Debris Burning
BRISTOW 191ST,1673.0,OK,2011,Arson
SAND CREEK,3300.0,OK,2011,Miscellaneous
OVERNIGHT,1126.0,OK,2011,Debris Burning
SLICK HILL,3607.0,OK,2011,Debris Burning
EAST,3340.0,OK,2011,Arson
ALICE LEWIS,1644.0,OK,2011,Arson
HOG TRAP,3520.0,OK,2011,Debris Burning
SOUTH 160,4620.0,OK,2011,Debris Burning
CORP,1143.0,OK,2011,Miscellaneous
NU SNAKE,1247.0,OK,2011,Debris Burning
HAY NORTH,1230.0,OK,2011,Miscellaneous
OAK,1346.0,OK,2011,Powerline
EVAN WILLIAMS,2014.0,OK,2011,Debris Burning
WEST,1325.0,OK,2011,Arson
KENTUCKY RAIN,2706.6,OK,2011,Powerline
WHITEHORN,1924.0,OK,2011,Debris Burning
GREYHORSE,11382.0,OK,2011,Debris Burning
KELLEY,3861.0,OK,2011,Arson
WALLER,1343.0,OK,2011,Miscellaneous
HICKEY,1482.0,OK,2011,Arson
KOJAK,925.0,OK,2011,Lightning
TOOTHMAN 2,2140.0,OK,2011,Lightning
WILD HORSES,1221.0,OK,2011,Lightning
PAC MAN,4226.3,OK,2011,Arson
KITCHEN SINK,1500.0,OK,2011,Arson
HIGHWAY 47,1790.0,SD,2011,Arson
WILD STALLION,2510.0,SD,2011,Debris Burning
OKREEK,17500.0,SD,2011,Miscellaneous
UPPER DRY CREEK,1313.0,OR,2011,Debris Burning
WEBSTER,1500.0,OR,2011,Lightning
EAGLE,14100.0,CA,2011,Arson
WILDHORSE,1847.0,MT,2011,Lightning
BOSS RIBS,4537.0,MT,2011,Lightning
WATER HOLE,18970.0,MT,2011,Lightning
182,1700.0,KS,2011,Debris Burning
CEMENT,3000.0,OK,2011,Arson
WACME,1500.0,OK,2011,Equipment Use
COLONY,1480.0,OK,2011,Arson
NUMBER 3,964.0,NM,2011,Lightning
STANLEY,8832.0,AZ,2011,Lightning
TRIPLETS,1937.0,AZ,2011,Lightning
MAGGIE,4552.0,AZ,2011,Missing/Undefined
BARN,1375.0,UT,2011,Arson
KITALITNA,24524.8,AK,2011,Lightning
HOCHANDOCHTLA MTN,7086.0,AK,2011,Lightning
GISASA RIVER,2600.0,AK,2011,Lightning
EAST VOLKMAR,54217.0,AK,2011,Lightning
FISH RIVER,31600.0,AK,2011,Lightning
BULL CREEK,1896.7,AK,2011,Lightning
MCCORD CREEK,7717.0,AK,2011,Lightning
HASTINGS,23122.5,AK,2011,Missing/Undefined
LITTLE CREEK,26201.3,AK,2011,Lightning
CHITANANA,3051.0,AK,2011,Lightning
TATALINA RIVER,3268.0,AK,2011,Lightning
GILAHINA,1234.0,AK,2011,Lightning
LLOYD,8817.5,AK,2011,Lightning
KIWALIK,990.0,AK,2011,Lightning
KILIOVILIK,1516.3,AK,2011,Lightning
CHITSIA MOUNTAIN,2532.0,AK,2011,Lightning
NOWITNA RIVER 1,2619.8,AK,2011,Lightning
ZANE HILLS,1178.0,AK,2011,Lightning
NORTH ANIUK RIVER,1959.1,AK,2011,Lightning
SINYALAK CREEK,2962.0,AK,2011,Lightning
BONNIFIELD 1,8593.0,AK,2011,Lightning
HIDDEN,17188.0,AZ,2011,Lightning
PLATEAU,4406.0,AZ,2011,Lightning
CUNNINGHAM MINE,1080.0,AZ,2011,Lightning
EMPIRE,2009.0,AZ,2011,Missing/Undefined
GILMAN,1026.6,CA,2011,Miscellaneous
CANYON,3128.0,CA,2011,Equipment Use
GREAT,2134.2,CA,2011,Lightning
ANTELOPE,5196.0,CA,2011,Miscellaneous
STAGE,1200.0,CA,2011,Missing/Undefined
JOHN,5353.0,CA,2011,Equipment Use
COMMANCHE,25577.0,CA,2011,Lightning
ANNIE,2076.0,CA,2011,Missing/Undefined
LADORE,1002.0,CO,2011,Lightning
COSGROVE,1744.0,CO,2011,Lightning
BIG FOOT,1716.0,ID,2011,Lightning
SOUTHSIM,15775.0,ID,2011,Miscellaneous
OTA 134,3954.0,ID,2011,Arson
OTA 197,1112.0,ID,2011,Arson
BIG HILL,67061.0,ID,2011,Lightning
BINGHAM POINT,6673.0,ID,2011,Lightning
MM62 I84,1350.0,ID,2011,Missing/Undefined
GOODY,2890.0,ID,2011,Arson
ALKY,1556.0,ID,2011,Lightning
EAST,1185.0,ID,2011,Lightning
POWER,1091.0,ID,2011,Lightning
UNION,10527.0,ID,2011,Lightning
MORROW,1201.0,ID,2011,Lightning
BLAIR,39577.0,ID,2011,Lightning
SOUTH PEN,1304.0,ID,2011,Equipment Use
HOG,1172.0,ID,2011,Equipment Use
POLE CREEK,1294.0,ID,2011,Lightning
ROSEWORTH,1063.0,ID,2011,Lightning
SAILOR CREEK,1722.0,ID,2011,Lightning
WINDMILL,17382.0,ID,2011,Lightning
GRINDSTONE,21604.0,ID,2011,Lightning
HOT SPRINGS 2,10394.0,ID,2011,Lightning
DRIVE IN,1222.0,ID,2011,Children
GARDEN,1743.0,ID,2011,Lightning
DEAD HORSE CAVE,6963.0,ID,2011,Lightning
DOUBLE A,13131.0,ID,2011,Lightning
HWY 46 MM 103,4982.0,ID,2011,Equipment Use
MELROSE,2569.0,MT,2011,Lightning
MAVERICK,10714.8,MT,2011,Lightning
MULLINS COULEE,2000.0,MT,2011,Lightning
MILL,5481.8,MT,2011,Lightning
HEIFER,1276.0,NM,2011,Lightning
DELTA,3200.0,NM,2011,Campfire
EAGLE DRAW,4017.0,NM,2011,Equipment Use
LAST CHANCE,53342.0,NM,2011,Campfire
FULFER,2128.0,NM,2011,Miscellaneous
RAGING BULL,7516.0,NM,2011,Missing/Undefined
MAYHILL,31861.0,NM,2011,Powerline
WELL,4254.0,NM,2011,Lightning
SERPENTINE,8157.0,NM,2011,Lightning
WIR1,8920.0,NM,2011,Missing/Undefined
TOMS CANYON,7528.0,NM,2011,Lightning
DOG CANYON,3418.0,NM,2011,Miscellaneous
GREEN CHILE,1400.0,NM,2011,Missing/Undefined
CENTENNIAL,5181.0,NM,2011,Arson
RANGE 66B,1100.0,NM,2011,Arson
AUGUSTINE,1472.0,NM,2011,Equipment Use
OTERO MESA,1246.0,NM,2011,Arson
INDIAN DRAW,2879.0,NM,2011,Lightning
BOGLE,993.0,NM,2011,Missing/Undefined
ENTERPRISE,64936.0,NM,2011,Missing/Undefined
CROOKEDCREEK COMPLEX,18199.0,NM,2011,Lightning
BROWN LAKE,968.0,NM,2011,Lightning
DEEP WELL,1660.0,NM,2011,Lightning
LINCOLNCANYON COMPLX,9428.0,NM,2011,Lightning
BATON ROUGE COMPLEX,35165.0,NM,2011,Lightning
CROOKED COMPLEX,7017.0,NM,2011,Lightning
VENUS,1794.0,NM,2011,Miscellaneous
SEVILLETA,2700.0,NM,2011,Missing/Undefined
ELLISON,1039.5,NV,2011,Miscellaneous
FIRE CREEK,1445.0,NV,2011,Lightning
WILDCAT,1875.0,NV,2011,Lightning
WNA 20,3815.0,NV,2011,Missing/Undefined
WNA 16,2377.0,NV,2011,Lightning
BURBANK,1113.0,NV,2011,Lightning
RNOX 30,1725.0,NV,2011,Miscellaneous
FRENCHIE,1377.8,NV,2011,Missing/Undefined
GRISWALD,2051.0,NV,2011,Missing/Undefined
SUGARLOAF,2293.5,NV,2011,Lightning
SUSIE,6641.3,NV,2011,Lightning
SALMON,4846.0,NV,2011,Lightning
WELLS,1467.1,NV,2011,Missing/Undefined
IZZENHOOD,42156.7,NV,2011,Lightning
INDIAN CREEK,110826.7,NV,2011,Lightning
CHUKKAR CANYON,48671.9,NV,2011,Lightning
SIGNBOARD,2367.5,NV,2011,Lightning
JUMBO,1715.0,NV,2011,Equipment Use
VIGO,12087.0,NV,2011,Missing/Undefined
NTS 1,940.0,NV,2011,Lightning
NTS 2,3000.0,NV,2011,Lightning
NIXON,11195.3,NV,2011,Missing/Undefined
PLEASANT VALLEY,1821.6,NV,2011,Equipment Use
MARTIN CREEK,2524.4,NV,2011,Lightning
NARROWS,3319.0,NV,2011,Lightning
WINDMILL,1335.3,NV,2011,Lightning
LAST CHANCE,21565.4,NV,2011,Miscellaneous
SPRING CREEK,6074.8,NV,2011,Lightning
WILLOW CANYON,1089.7,NV,2011,Lightning
HOT SPRINGS,33793.8,NV,2011,Lightning
EDEN VALLEY,34484.7,NV,2011,Lightning
CHINA GARDEN,18617.6,NV,2011,Lightning
BIG ANTELOPE,11606.0,NV,2011,Lightning
DSL COMPLEX,6534.0,OR,2011,Lightning
DESERT MEADOWS,2018.0,OR,2011,Lightning
SMYTH CREEK,1857.0,OR,2011,Lightning
BUCKSKIN,2000.0,OR,2011,Lightning
CATLOW,5249.0,OR,2011,Lightning
BUFFALO,1400.0,OR,2011,Lightning
GARDEN,6140.0,OR,2011,Lightning
0179,1500.0,OR,2011,Missing/Undefined
0314 DEADMAN CANYON,3384.0,OR,2011,Lightning
0319,1500.0,OR,2011,Lightning
0322,1574.0,OR,2011,Lightning
0312,9000.0,OR,2011,Lightning
0328 BROWN RD,5618.0,OR,2011,Miscellaneous
0431,1512.0,OR,2011,Missing/Undefined
0430,1388.0,OR,2011,Lightning
0494,11000.0,OR,2011,Lightning
0497,4586.0,OR,2011,Lightning
HANCOCK COMPLEX,7335.0,OR,2011,Lightning
0513,8600.0,OR,2011,Lightning
0514,5400.0,OR,2011,Lightning
0682,6430.0,OR,2011,Lightning
ELK FIRE 0426,1051.0,OR,2011,Missing/Undefined
0614 DEAD DOG,1310.0,OR,2011,Lightning
0655 RAZOR BACK EAST,51384.0,OR,2011,Lightning
0848,1089.0,OR,2011,Lightning
SAND SPRINGS,6187.0,OR,2011,Lightning
CLARKS BUTTE,13299.0,OR,2011,Lightning
PASCUAL 1,1742.0,OR,2011,Lightning
WEST LITTLE,4304.0,OR,2011,Lightning
VINES HILL,1226.0,OR,2011,Lightning
WHITE MULE FIRE,949.0,OR,2011,Lightning
COTTONWOOD,1113.0,UT,2011,Powerline
WRANGLER,8455.0,UT,2011,Lightning
WEST SAHARA,1056.0,UT,2011,Lightning
JERICHO,2192.0,UT,2011,Lightning
LAKESIDE,16267.0,UT,2011,Miscellaneous
GOOSE NEST,1079.0,UT,2011,Lightning
CHAPARRAL,1712.0,UT,2011,Miscellaneous
LOCOMOTIVE,5916.0,UT,2011,Lightning
RATTLESNAKE PASS,1421.0,UT,2011,Lightning
MAPLE CANYON,4900.0,UT,2011,Lightning
HANCOCK,1404.0,UT,2011,Lightning
PLATH ROAD,1070.0,WA,2011,Missing/Undefined
ROAD 29,2951.0,WA,2011,Missing/Undefined
WASHINGTON FLATS,1100.0,WA,2011,Missing/Undefined
SALMON,1910.0,WA,2011,Missing/Undefined
241,4310.0,WA,2011,Missing/Undefined
ROURKE,4212.0,WY,2011,Lightning
COLLINS 1,1906.0,WY,2011,Lightning
CAT CREEK,1173.0,WY,2011,Missing/Undefined
SQUAW MTN,14484.0,WY,2011,Lightning
205,2573.0,WY,2011,Equipment Use
ARAPAHOE,2073.0,WY,2011,Missing/Undefined
SMITH,2200.0,WY,2011,Lightning
WHOOPUP ASSIST,7462.0,WY,2011,Lightning
CHRISTNICK,2670.0,WY,2011,Lightning
FERRIS MOUNTAIN,1400.0,WY,2011,Lightning
MONUMENT,30526.0,AZ,2011,Miscellaneous
POINT,4144.0,AZ,2011,Lightning
NEW WATER,9795.0,AZ,2011,Lightning
BEAR,6000.0,CO,2011,Lightning
LOOP,30487.0,NM,2011,Arson
MILLER,88835.0,NM,2011,Campfire
ARBUCKLE COMPLEX,4800.0,OK,2011,Lightning
BURRO MESA,1945.0,TX,2011,Lightning
SHACKLEFORD,2737.0,TX,2011,Lightning
PIPELINE RD FIRE,7091.0,TX,2011,Missing/Undefined
SO CLOSE,23000.0,TX,2011,Missing/Undefined
CARSON D,2200.0,TX,2011,Missing/Undefined
CRAWFORD RANCH,60000.0,TX,2011,Missing/Undefined
CRAWFORD RANCH 2,1200.0,TX,2011,Missing/Undefined
MASTERSON,5000.0,TX,2011,Missing/Undefined
TURKEY TRACK 2,3200.0,TX,2011,Lightning
POINT,2000.0,WY,2011,Lightning
FLAT ROCK,2008.0,AR,2011,Debris Burning
EAST FOX CREEK,2269.0,KS,2011,Debris Burning
SMITH RUN FIRE,1989.0,VA,2011,Arson
WELLS,1784.0,CA,2011,Lightning
AVALANCHE,1069.0,CA,2011,Lightning
TAMARACK,1015.0,CA,2011,Lightning
NAPAU,2076.0,HI,2011,Miscellaneous
YES FIRE,1354.0,FL,2011,Miscellaneous
JARHEAD,38131.0,FL,2011,Lightning
OIL PAD COMPLEX,3149.0,FL,2011,Lightning
BUNSCHU SOUTH,1408.0,FL,2011,Lightning
NORTH,5878.0,FL,2011,Lightning
DOF PRARIE FIRE,68295.0,FL,2011,Lightning
AFTERNOON FIRE,10423.0,FL,2011,Lightning
CUT OFF,925.0,FL,2011,Lightning
SHANTY FIRE,7491.0,FL,2011,Lightning
HATCH GRADE,5000.0,WA,2011,Miscellaneous
FT SILL FIRE,2500.0,OK,2011,Miscellaneous
MEDICINE PARK,2910.0,OK,2011,Miscellaneous
INDIAHOMA WYE,2621.0,OK,2011,Arson
WF TEXAS POINT WEST,3448.0,TX,2011,Miscellaneous
WF TEXAS POINT AIR LOG FIRE,4161.0,TX,2011,Miscellaneous
EAST HEREFORD,5000.0,TX,2011,Miscellaneous
KING RANCH,8000.0,TX,2011,Miscellaneous
CACHE ASSIST,4500.0,OK,2011,Miscellaneous
FERGUSON,39907.0,OK,2011,Equipment Use
BOOT 2,1113.0,NM,2011,Miscellaneous
SILO WILDFIRE,1133.0,MN,2011,Debris Burning
THREE SLASHES,5169.0,CA,2011,Miscellaneous
POINSETT,976.0,FL,2011,Lightning
WF GOOSE GULLY,1523.4,TX,2011,Equipment Use
WF NORTH UNIT/CABIN EASEMENT,1238.0,TX,2011,Miscellaneous
V ROAD,5000.0,KS,2011,Debris Burning
FAIRFIELD,1800.0,FL,2011,Arson
CASAS RANCH,1000.0,TX,2011,Equipment Use
EAST KENNEDY CREEK,1078.0,KS,2011,Miscellaneous
WAUBUN WMA,1000.0,MN,2011,Arson
FLYING H,6700.0,NM,2011,Lightning
RIVERSIDE,5584.0,NM,2011,Lightning
EQUINOX,2500.0,FL,2011,Lightning
SLOPE FIRE,2500.0,FL,2011,Lightning
KOBALT,3700.0,FL,2011,Lightning
BAD ROMANCE,1500.0,LA,2011,Lightning
PITCH FIRE (DOF 355),2200.0,FL,2011,Lightning
ISLAND POND,1700.0,MD,2011,Miscellaneous
IRISH CREEK,2910.0,MD,2011,Miscellaneous
TRAIL 3,7000.0,FL,2011,Lightning
PAINS BAY FIRE,45294.0,NC,2011,Lightning
TIMBERLINE,2800.0,FL,2011,Lightning
SEVEN ANGELS,970.0,FL,2011,Lightning
WHISPERING PINES,1600.0,FL,2011,Lightning
IRONHORSE COMMAND,17000.0,FL,2011,Miscellaneous
JORDAN SPRINGS,5000.0,KS,2011,Miscellaneous
SALT CREEK,1897.0,KS,2011,Debris Burning
LATERAL WEST,6574.0,VA,2011,Lightning
HONEY PRAIRIE,309200.0,GA,2011,Lightning
GRAND FEU,6174.0,LA,2011,Lightning
TISON,5968.0,LA,2011,Miscellaneous
COCODRIE,5820.0,LA,2011,Lightning
MOTHER'S DAY,1000.0,NE,2011,Lightning
FINNEY LOOP,3895.0,NE,2011,Miscellaneous
HALSEY DUMP,2847.0,NE,2011,Campfire
GRADUATION,1056.0,NE,2011,Equipment Use
COAL CREEK,24849.0,AK,2011,Lightning
DISH MOUNTAIN,38510.0,AK,2011,Lightning
FRANCIS CREEK,2020.0,AK,2011,Lightning
DOLLAR LAKE,6304.0,OR,2011,Lightning
MONASTERY COMPLEX,3626.0,WA,2011,Miscellaneous
WINDY,2466.0,SC,2011,Arson
SANDRIDGE,1247.0,SC,2011,Debris Burning
10085,1600.0,OK,2011,Arson
10086,950.0,OK,2011,Miscellaneous
10400,1621.0,OK,2011,Lightning
10155,1526.0,OK,2011,Arson
10290,1000.0,OK,2011,Arson
10526,2000.0,OK,2011,Arson
20024,2600.0,OK,2011,Arson
20121,1225.0,OK,2011,Arson
20127,1700.0,OK,2011,Arson
20131,2700.0,OK,2011,Arson
20245,1460.0,OK,2011,Arson
20269,1255.0,OK,2011,Miscellaneous
20058,1400.0,OK,2011,Arson
20043,9500.0,OK,2011,Arson
20046,3600.0,OK,2011,Arson
30076,1300.0,OK,2011,Arson
,3650.0,NE,2011,Equipment Use
,1200.0,NE,2011,Equipment Use
,5500.0,NE,2011,Powerline
30480,3900.0,OK,2011,Miscellaneous
30055,1300.0,OK,2011,Arson
(GL) PERSIMMONS (390),952.4,FL,2011,Lightning
26/IMMOKALEE RANCH FIRE,2000.0,FL,2011,Lightning
(GL)  HUTTO (354),1118.4,FL,2011,Debris Burning
MILTON,1122.0,CA,2011,Lightning
SODA,1528.0,CA,2011,Equipment Use
PERE MARQUETTE,1475.0,IL,2011,Miscellaneous
BLACKWATER COMPLEX,1367.0,MD,2011,Arson
GUM SLOUGH (47 ),3175.1,FL,2011,Lightning
BAD LAND(38),3175.0,FL,2011,Lightning
SWAMP(38),1300.0,FL,2011,Lightning
ATLANTIC  (43),1047.0,FL,2011,Lightning
TRAIL 2 (50),937.0,FL,2011,Lightning
MAYTOWN ROAD (64),2397.0,FL,2011,Lightning
WF- 55  KELLER,1134.0,FL,2011,Equipment Use
(HI) TRACER (55),1089.2,FL,2011,Miscellaneous
ANGUS  (6),1200.0,FL,2011,Debris Burning
PUTNAM/KRIMES FIRE,1237.0,FL,2011,Debris Burning
FY2011-CAMDEN-050,2500.0,GA,2011,Debris Burning
FY2011-BRANTLEY-080,2228.0,GA,2011,Arson
FY2011-CHARLTON-090,1201.8,GA,2011,Miscellaneous
FY2011-CHARLTON-092,3420.0,GA,2011,Miscellaneous
FY2011-COFFEE-077,1376.95,GA,2011,Debris Burning
FY2011-CHARLTON-101,1400.0,GA,2011,Debris Burning
FY2011-MCINTOSH-036,963.0,GA,2011,Arson
FY2011-CLINCH-045,12485.0,GA,2011,Arson
FY2011-BACON-081,22246.0,GA,2011,Debris Burning
FY2011-CLINCH-058,3703.0,GA,2011,Lightning
FY2011-LONG-083,4035.0,GA,2011,Debris Burning
FY2011-WARE-093,19198.0,GA,2011,Debris Burning
CANYON CREEK,2560.0,MT,2011,Lightning
INDIAN PRAIRIE (22),2300.0,FL,2011,Lightning
ESPANOLA  (18),5136.0,FL,2011,Lightning
3A NORTH,7000.0,FL,2011,Lightning
MINNOW (06),1200.0,FL,2011,Lightning
54/TRUCK TRAIL 1,3701.0,FL,2011,Lightning
SANTA FE 11 (04),5679.0,FL,2011,Lightning
STUMPER FLATS CONTINUED (O5),1300.0,FL,2011,Debris Burning
BIG HOLLOW,4922.0,AZ,2011,Miscellaneous
PEREZ,1694.0,NM,2011,Equipment Use
BAILEY COMPLEX,3480.0,NM,2011,Lightning
HORSESHOE,1158.0,NM,2011,Lightning
BRITT,11507.0,NM,2011,Lightning
TRIANGLE 2,1920.0,NM,2011,Lightning
RUSSEL 2,3000.0,NM,2011,Lightning
HACHITA,1663.0,NM,2011,Equipment Use
WINDY,32243.0,NM,2011,Miscellaneous
BURNING TENT,10077.0,NM,2011,Debris Burning
PHIL,2097.0,NM,2011,Powerline
BRANCH,1515.0,NM,2011,Miscellaneous
DONALDSON,101562.0,NM,2011,Lightning
LUCE 1,2000.0,NM,2011,Lightning
KYLIE SAGE,2576.0,NM,2011,Equipment Use
GODFREY,15086.0,NM,2011,Debris Burning
TRACK,19970.0,NM,2011,Equipment Use
MARTIN 2,24781.0,NM,2011,Equipment Use
GARZA,3200.0,NM,2011,Lightning
BARNARD,3500.0,NM,2011,Lightning
BULL,1200.0,NM,2011,Lightning
POWERLINE,1100.0,NM,2011,Powerline
TIRE,24000.0,NM,2011,Debris Burning
ROBBER'S,1446.0,NM,2011,Lightning
FIELDS,960.0,NM,2011,Lightning
DOUBLE V,1900.0,NM,2011,Debris Burning
BILLY FRANK,2267.0,NM,2011,Powerline
BLACKWATER,2023.0,NM,2011,Equipment Use
WINDFARM,3400.0,NM,2011,Powerline
GRAVEL PIT,1500.0,NM,2011,Equipment Use
RABBIT EAR,24305.0,NM,2011,Equipment Use
KIZER 5,23000.0,NM,2011,Equipment Use
KIZER 10,2596.0,NM,2011,Powerline
FIELDS,2000.0,NM,2011,Smoking
MCCARTY,1013.0,NM,2011,Powerline
JOHNSON,1231.0,NM,2011,Lightning
JACKIE,21510.0,NM,2011,Equipment Use
QUAIL RIDGE,1434.0,NM,2011,Equipment Use
PRAIRIE,5000.0,NM,2011,Powerline
DANS BAR,2000.0,NM,2011,Miscellaneous
CLOVERDALE 2,23600.0,NM,2011,Campfire
,2388.0,MN,2011,Arson
HORNET FIRE,1155.0,SC,2011,Fireworks
NEAL WMA,1540.0,MN,2011,Debris Burning
WEST 206,1000.0,NM,2011,Lightning
MILAGRO,6159.0,NM,2011,Equipment Use
NANDINO,1500.0,NM,2011,Equipment Use
GALLINASCOWCAMP,1000.0,NM,2011,Lightning
CHRIS SOUTH,1200.0,NM,2011,Lightning
MIDWAY COMPLEX,2500.0,NM,2011,Equipment Use
TRUCK STOP,5481.0,NM,2011,Debris Burning
HOLLYWOOD,2000.0,NM,2011,Lightning
UNION,3000.0,NM,2011,Miscellaneous
CONCHAS RANCH,2251.0,NM,2011,Lightning
LAS CONCHAS,156593.0,NM,2011,Powerline
PARK,1124.0,NM,2011,Lightning
BRUSH,3079.0,NM,2011,Fireworks
CERRO PELON,2259.0,NM,2011,Lightning
JUNEBERRY 3,28810.0,MN,2011,Debris Burning
MEIER RANCH,1200.0,ND,2011,Miscellaneous
"3145 VALLEY FORD RD., AL",2950.0,AL,2011,Debris Burning
"CO RD 19, AL",2332.0,AL,2011,Miscellaneous
MS0    1111-1710220007,1344.0,MS,2011,Missing/Undefined
HONEY CREEK,994.0,AR,2011,Miscellaneous
"CO RD 184, AL",1163.0,AL,2011,Miscellaneous
,5050.0,CA,2011,Missing/Undefined
,1600.0,CA,2011,Missing/Undefined
SR8 PRIVATE SIDE,944.0,NC,2011,Missing/Undefined
JUSTICE MTN,1384.0,TN,2011,Arson
MOUND CITY,11000.0,SD,2011,Miscellaneous
GRASSLAND COLONY,1000.0,SD,2011,Equipment Use
BLOMBERG,3700.0,SD,2011,Miscellaneous
ABLER,1200.0,SD,2011,Equipment Use
TRIPP,1200.0,SD,2011,Miscellaneous
,1770.0,OK,2011,Arson
T17,50176.0,ID,2011,Missing/Undefined
SALT,4500.0,CO,2011,Lightning
BURNING TREE,1600.0,CO,2011,Missing/Undefined
YOUNG HOLLOW,2200.0,CO,2011,Missing/Undefined
INDIAN GULCH FIRE,1570.0,CO,2011,Missing/Undefined
KARVAL,12000.0,CO,2011,Missing/Undefined
PURGATOIRE FIRE,6140.0,CO,2011,Missing/Undefined
SHELL COMPLEX,13312.0,CO,2011,Lightning
STANTON COUNTY,40000.0,KS,2011,Missing/Undefined
TD13,4969.0,LA,2011,Missing/Undefined
TOURBE,2133.0,LA,2011,Lightning
SIMMONS ROAD,5438.0,NC,2011,Lightning
VALENTINE,1164.0,NC,2011,Missing/Undefined
JUNIPER ROAD,31140.0,NC,2011,Lightning
JUDES GAP,1477.0,NC,2011,Missing/Undefined
PARKTOWN ROAD,2030.0,NC,2011,Missing/Undefined
THOMPSON,12000.0,WY,2011,Lightning
CHEYENNE RIVER,5000.0,WY,2011,Lightning
BEAR SPRINGS,35583.0,CO,2011,Lightning
WOODVILLE - 15,500.0,TX,2009,Arson
FM140/CR2350,600.0,TX,2009,Smoking
MATTHEWS RANCH FIRE,2176.0,TX,2009,Debris Burning
SANDEROSA FIRE,2596.0,TX,2009,Equipment Use
LINDEN - 46,575.0,TX,2009,Debris Burning
WOODARD FIRE,1800.0,TX,2009,Miscellaneous
TRI-COUNTY FIRE,6400.0,TX,2009,Powerline
LOWER WEST HOLLOW ,3200.0,TX,2009,Powerline
